qty_dot_url,qty_hyphen_url,length_url,qty_at_url,phishing
1,1,57,0,1
2,0,16,0,0
2,0,17,0,0
4,0,31,0,0
3,1,130,0,1
3,0,28,0,1
2,0,20,0,0
1,0,11,0,1
5,0,121,0,1
3,0,32,0,1
2,2,39,0,1
1,0,27,0,1
2,0,21,0,0
4,1,56,0,1
2,0,22,0,1
1,0,13,0,1
1,0,15,0,0
3,0,25,0,0
3,0,43,0,1
1,0,25,0,0
2,1,17,0,0
3,0,87,0,1
2,0,202,0,1
2,0,12,0,0
14,0,246,0,1
1,0,13,0,0
1,0,11,0,0
2,0,206,0,1
2,2,319,0,1
4,0,48,0,0
4,5,264,0,1
3,2,243,0,1
2,0,202,0,1
1,0,13,0,0
2,0,62,0,1
2,0,21,0,0
3,0,17,0,0
2,0,15,0,0
3,1,43,0,1
1,0,39,0,1
2,0,39,0,1
3,1,252,0,1
3,0,45,0,1
2,0,50,0,0
3,0,29,0,1
5,0,48,0,1
2,0,18,0,0
3,0,18,0,0
1,0,52,0,1
2,0,13,0,1
4,0,37,0,0
2,0,21,0,0
2,0,20,0,0
2,0,19,0,0
2,2,55,0,1
3,1,52,0,1
1,1,12,0,0
3,0,103,1,1
1,0,14,0,1
3,1,59,0,1
1,2,33,0,1
2,0,16,0,0
2,0,12,0,0
2,0,26,0,1
2,0,24,0,1
2,0,238,0,1
5,1,89,1,1
1,0,10,0,0
1,0,15,0,0
3,0,45,0,1
1,0,32,0,1
14,6,183,0,1
3,0,192,0,1
2,0,17,0,0
2,0,11,0,0
3,0,52,0,1
2,1,22,0,0
3,0,23,0,0
2,0,32,0,1
1,0,13,0,1
2,9,113,0,0
1,0,20,0,1
2,0,18,0,0
2,0,117,0,1
2,0,25,0,0
1,3,84,0,1
1,2,65,0,1
2,1,187,0,1
1,1,42,0,1
2,0,49,0,1
2,0,49,0,1
2,0,31,0,0
4,0,40,0,0
2,0,41,0,1
2,0,24,0,0
2,4,476,0,1
1,0,11,0,1
2,0,19,0,0
3,0,58,0,1
2,0,13,0,0
2,1,82,0,1
2,0,20,0,0
2,0,34,0,1
2,0,29,0,0
2,0,18,0,0
2,0,57,0,1
1,0,51,0,1
2,2,36,0,1
2,0,27,0,1
1,0,12,0,0
2,2,60,0,1
3,1,63,1,1
1,0,22,0,1
3,5,78,0,1
2,0,46,0,0
2,0,46,0,0
1,0,21,0,0
2,0,17,0,0
3,2,78,0,1
3,4,107,0,0
2,0,39,0,1
2,3,63,0,1
2,0,24,0,0
2,0,46,0,1
7,0,100,1,1
1,0,13,0,1
2,0,20,0,0
2,0,25,0,0
3,4,56,0,1
2,0,17,0,0
2,0,15,0,0
3,0,62,0,1
2,0,21,0,0
4,0,22,0,0
2,0,34,0,0
1,0,12,0,0
1,1,46,0,1
2,0,13,0,0
11,0,234,1,1
2,0,49,0,0
1,0,11,0,0
3,0,27,0,0
2,0,183,0,1
3,0,22,0,0
2,0,45,0,1
2,0,26,0,0
2,0,50,0,0
2,0,10,0,0
2,0,16,0,0
2,3,80,1,1
2,0,36,0,1
8,0,85,0,1
2,0,19,0,0
1,0,22,0,1
1,0,29,0,1
2,1,76,0,1
3,0,85,0,1
2,0,15,0,0
2,0,99,0,1
14,0,246,0,1
1,0,16,0,0
3,0,52,0,1
3,0,77,0,1
2,0,15,0,0
3,1,76,1,1
4,0,66,0,1
3,1,34,0,1
1,0,12,0,0
3,0,56,0,1
3,0,14,0,0
1,0,21,0,0
2,0,11,0,0
1,0,15,0,1
2,0,49,0,1
2,1,24,0,0
1,3,18,0,1
2,0,25,0,0
3,0,42,0,1
2,0,19,0,1
2,0,16,0,0
2,0,13,0,0
1,0,37,0,1
2,0,29,0,0
2,0,18,0,0
3,0,19,0,0
2,1,194,0,1
3,0,29,0,1
2,0,17,0,1
4,0,42,0,1
1,0,13,0,0
2,0,13,0,0
4,0,37,0,1
3,0,60,0,1
1,0,10,0,0
2,1,21,0,0
3,1,17,0,0
1,1,59,0,1
3,0,40,0,1
2,1,18,0,0
3,1,48,0,1
2,1,35,0,1
1,0,28,0,1
2,0,22,0,0
1,4,56,0,1
2,0,12,0,0
1,0,25,0,0
2,0,30,0,0
3,0,19,0,0
4,0,21,0,0
2,2,36,0,1
3,1,99,0,1
2,0,13,0,0
2,0,12,0,0
3,2,31,0,0
3,2,67,0,1
3,1,67,0,1
7,5,210,0,1
2,0,22,0,0
2,0,41,0,1
2,0,21,0,0
2,0,63,0,1
3,0,29,0,0
1,0,10,0,1
2,7,93,0,0
2,3,203,0,1
4,0,96,1,1
2,0,21,0,0
2,0,16,0,0
2,0,26,0,0
15,1,279,1,1
1,0,14,0,0
3,2,48,0,1
2,0,21,0,0
1,1,55,0,1
3,0,79,0,1
3,1,45,0,0
2,0,15,0,0
8,2,351,0,1
1,0,8,0,0
1,0,14,0,0
3,0,54,0,1
2,0,16,0,0
2,0,23,0,0
5,1,71,1,1
2,0,24,0,0
3,0,38,0,0
2,0,12,0,0
1,1,18,0,1
3,0,18,0,0
3,2,62,0,1
4,0,57,0,1
2,0,38,0,1
2,0,21,0,0
1,0,14,0,0
1,0,21,0,1
3,0,34,0,1
3,0,53,0,1
3,0,14,0,0
1,0,7,0,0
2,0,31,0,1
2,0,29,0,0
3,0,42,0,1
2,0,22,0,0
2,0,22,0,1
2,0,69,0,1
2,0,16,0,0
2,0,15,0,0
4,1,94,1,1
2,0,29,0,0
2,0,43,0,1
1,0,7,0,0
2,0,22,0,1
2,1,76,0,1
3,0,40,0,1
2,0,51,0,0
2,1,49,0,1
1,0,32,0,1
2,0,15,0,0
2,0,16,0,0
1,1,30,0,1
1,0,20,0,0
4,0,21,0,0
2,0,19,0,0
2,0,21,0,0
4,0,35,0,1
1,0,14,0,0
2,2,322,0,1
1,2,27,0,1
2,0,38,1,1
1,0,17,0,0
1,0,18,0,1
3,4,66,0,1
3,0,19,0,0
1,1,41,0,1
2,0,32,0,1
2,0,57,0,1
2,1,36,0,1
3,0,85,0,1
2,0,17,0,0
2,0,25,0,1
2,1,19,0,0
5,2,66,0,1
3,0,47,0,0
1,0,12,0,1
2,0,15,0,0
2,0,35,0,1
2,0,20,0,1
2,0,46,0,0
14,1,227,0,1
2,0,15,0,0
1,0,38,0,1
2,0,25,0,0
2,0,14,0,0
2,0,44,0,1
2,1,61,0,1
2,0,20,0,0
2,0,24,0,0
3,2,60,0,0
2,0,20,0,1
2,0,15,0,0
2,0,44,0,1
2,0,141,0,1
3,1,285,0,1
2,0,20,0,1
1,2,78,0,1
2,1,25,0,0
1,0,10,0,0
2,0,21,0,0
2,8,81,0,0
3,1,38,0,1
2,0,12,0,0
3,0,25,0,0
1,0,12,0,1
3,0,32,0,1
1,1,26,0,1
1,9,77,0,0
1,0,12,0,0
3,0,20,0,0
2,0,61,0,1
1,0,17,0,0
1,0,10,0,0
2,0,23,0,0
3,0,17,0,0
2,0,32,0,1
3,0,54,0,1
2,0,17,0,0
1,0,24,0,1
2,0,40,0,1
3,1,39,0,1
2,0,32,0,1
2,0,16,0,0
3,1,82,0,1
2,1,70,0,1
4,0,20,0,1
1,0,20,0,1
2,0,41,0,1
2,1,50,0,1
2,0,18,0,0
2,1,18,0,1
1,0,16,0,0
2,0,44,0,1
3,0,29,0,1
3,0,36,0,1
2,0,131,0,1
3,1,123,0,1
2,0,21,0,0
3,1,44,0,1
3,0,26,0,0
3,1,50,0,1
1,0,13,0,1
1,0,25,0,1
3,0,51,0,0
2,0,72,0,0
14,0,274,0,1
2,1,28,0,1
2,0,16,0,0
1,0,17,0,1
2,0,20,0,0
1,1,37,0,1
2,0,41,0,0
3,0,72,0,1
2,0,41,0,1
4,0,41,0,0
2,1,56,0,1
2,0,20,0,1
1,0,12,0,1
2,0,52,0,1
2,1,95,0,1
4,6,94,0,1
2,0,63,0,1
2,0,33,0,1
1,0,13,0,0
4,1,77,0,1
1,0,12,0,1
1,10,80,0,0
1,1,21,0,1
4,0,24,0,0
13,0,238,0,1
3,0,66,0,1
6,4,87,1,1
2,0,16,0,0
3,0,24,0,0
2,1,16,0,0
2,1,43,0,1
1,1,10,0,0
1,1,13,0,1
1,1,30,0,1
1,1,23,0,1
3,1,53,0,1
2,0,14,0,0
3,0,144,0,1
3,2,40,0,1
2,1,74,0,1
1,2,31,0,1
1,0,21,0,1
1,0,39,0,1
2,0,38,0,1
2,0,32,0,1
2,0,41,0,1
2,0,19,0,0
2,0,21,0,0
2,2,30,0,0
2,0,16,0,0
2,1,25,0,0
1,1,58,0,1
2,0,80,0,1
1,0,9,0,0
3,0,84,0,0
2,6,264,0,1
2,0,23,0,0
2,0,60,0,1
3,1,38,0,0
2,0,27,0,1
2,0,15,0,0
2,0,15,0,0
1,0,67,0,1
2,0,31,0,1
1,0,9,0,0
2,0,25,0,1
2,0,25,0,1
1,0,12,0,1
3,0,47,0,1
1,0,10,0,0
2,0,11,0,0
2,0,23,0,0
2,0,24,0,0
1,0,13,0,1
1,0,63,0,1
2,0,16,0,1
2,0,19,0,0
2,0,39,0,1
1,0,21,0,1
3,0,35,0,1
1,0,20,0,1
1,0,12,0,0
2,0,39,0,1
1,0,49,0,1
1,0,22,0,1
3,0,15,0,0
2,1,48,0,1
2,0,19,0,0
2,0,16,0,0
2,1,24,0,0
2,0,20,0,0
2,0,21,0,0
2,1,87,0,1
2,0,14,0,0
1,0,26,0,1
1,0,23,0,1
2,0,547,0,1
2,1,17,0,0
1,0,14,0,0
2,0,16,0,0
2,0,35,0,1
2,0,38,0,1
2,0,43,0,1
2,1,35,0,1
3,0,53,0,1
2,0,24,0,0
1,3,25,0,1
1,0,17,0,1
2,0,10,0,0
1,0,31,0,1
2,0,57,0,1
3,0,128,1,1
1,0,29,0,1
1,0,12,0,0
1,0,14,0,0
2,0,23,0,0
2,2,98,0,1
2,0,17,0,0
2,0,24,0,0
2,1,91,0,1
2,0,44,0,1
3,1,64,0,1
2,0,17,0,0
3,0,17,0,0
3,0,15,0,0
3,6,145,0,1
1,0,16,0,1
1,0,24,0,0
2,0,73,0,1
2,0,13,0,0
6,1,111,0,1
2,0,30,0,1
4,0,26,0,0
1,1,30,0,1
1,0,48,0,1
2,0,18,0,0
2,0,33,0,0
2,0,41,0,1
1,0,14,0,1
3,0,33,0,0
3,6,108,0,0
3,1,57,0,1
7,1,117,0,1
2,0,23,0,0
4,0,48,0,0
2,0,28,0,0
2,0,23,0,0
2,0,16,0,0
4,0,25,0,0
2,1,40,0,1
2,0,42,0,1
2,0,69,0,1
2,0,14,0,0
3,0,21,0,0
1,1,15,0,0
2,0,15,0,0
3,0,19,0,0
2,0,35,0,1
3,0,52,0,1
2,0,13,0,0
1,1,13,0,1
2,0,31,0,1
3,0,50,0,0
1,1,13,0,1
1,0,22,0,0
2,0,31,0,1
3,3,72,0,1
2,2,46,0,1
1,0,21,0,0
3,0,37,0,1
1,2,27,0,1
1,0,12,0,0
5,0,72,0,1
2,0,39,0,0
1,1,54,0,1
2,1,17,0,0
1,0,24,0,1
2,0,13,0,0
1,0,15,0,1
1,1,56,0,1
2,2,80,0,1
3,0,43,1,1
6,1,53,0,1
2,0,21,0,0
3,0,40,0,1
2,0,20,0,1
1,0,22,0,0
4,0,21,0,1
1,0,30,0,1
2,0,33,0,1
1,0,42,0,1
14,1,299,1,1
2,1,12,0,0
1,0,26,0,1
2,1,77,0,1
3,0,16,0,0
2,0,16,0,0
2,1,47,0,1
1,0,20,0,1
2,1,74,0,1
2,0,56,0,1
3,0,43,0,1
2,0,20,0,0
2,0,40,0,1
1,0,16,0,0
6,3,102,1,1
2,0,14,0,0
2,0,21,0,0
3,1,51,0,1
2,0,31,0,1
1,0,9,0,0
2,0,45,0,0
2,0,29,0,1
1,1,14,0,1
1,0,19,0,1
2,0,10,0,0
3,0,21,0,1
1,1,31,0,1
2,0,17,0,0
1,0,38,0,1
2,0,21,0,0
2,2,60,0,1
3,0,47,0,1
2,0,20,0,0
1,0,11,0,0
2,0,50,0,0
1,0,29,0,1
3,0,34,0,1
2,0,23,0,0
3,0,46,0,1
2,0,15,0,0
3,0,37,0,1
1,0,39,0,1
2,1,20,0,0
2,0,35,0,1
2,0,13,0,0
2,0,42,0,0
2,0,13,0,0
1,0,24,0,1
2,0,14,0,0
2,0,57,0,1
2,1,21,0,0
3,0,22,0,0
2,0,26,0,0
1,0,15,0,0
2,0,49,0,1
2,0,12,0,0
6,1,110,1,1
1,2,41,0,1
3,0,27,0,0
2,1,39,0,1
1,0,22,0,0
3,0,74,1,1
1,0,43,0,1
1,0,13,0,1
2,0,204,0,1
5,0,54,0,1
2,0,15,0,0
2,0,48,0,1
2,8,132,0,1
16,0,283,1,1
4,0,118,0,1
1,0,12,0,0
2,0,22,0,1
2,1,23,0,1
3,0,55,0,1
2,0,22,0,0
4,0,29,0,0
2,0,29,0,0
1,0,13,0,0
2,0,19,0,1
1,0,31,0,1
1,0,13,0,1
2,0,25,0,0
1,0,11,0,0
3,0,27,0,0
2,0,15,0,0
2,0,14,0,0
3,0,74,0,0
2,0,207,0,1
1,0,15,0,1
1,0,56,0,1
1,0,15,0,0
4,0,42,0,1
2,0,16,0,0
1,0,29,0,1
3,1,66,0,1
1,0,13,0,0
2,0,22,0,0
2,0,30,0,1
2,1,44,0,1
4,0,25,0,0
2,0,23,0,0
6,0,116,0,1
2,2,34,0,1
2,0,213,0,1
3,0,36,0,1
2,0,13,0,0
3,3,66,0,1
2,5,103,0,1
5,0,63,0,1
4,0,42,0,1
2,0,36,0,1
2,0,15,0,0
2,1,19,0,0
2,1,29,0,0
1,0,12,0,0
3,0,33,0,0
3,1,74,0,1
2,0,21,0,0
1,0,14,0,1
2,0,14,0,0
2,3,62,0,1
2,0,16,0,0
3,0,14,0,0
2,0,19,0,0
4,0,23,0,0
2,1,38,0,1
3,0,59,0,1
2,0,75,0,1
3,1,109,0,1
3,1,112,0,1
2,0,16,0,0
3,6,369,0,1
5,2,87,0,1
4,0,22,0,0
2,0,36,0,0
2,0,28,0,1
1,0,21,0,1
2,4,67,0,1
2,1,67,0,1
2,1,41,0,1
2,0,22,0,1
2,0,30,0,1
2,0,36,0,0
4,2,67,1,1
4,0,19,0,0
2,0,14,0,1
2,0,46,0,0
3,0,77,0,1
2,1,47,0,1
2,0,15,0,0
1,0,17,0,1
4,0,29,0,0
2,0,59,0,1
1,0,17,0,0
1,0,48,0,1
3,1,40,0,0
1,4,30,0,1
2,0,15,0,0
2,2,70,0,1
1,0,44,0,1
3,0,74,0,1
4,0,86,0,1
1,0,19,0,0
1,0,34,0,1
2,4,65,0,0
3,0,16,0,0
2,0,21,0,1
2,1,30,0,1
1,0,20,0,0
2,0,35,0,0
2,0,20,0,0
3,0,26,0,1
3,1,134,0,1
2,0,64,0,0
2,0,221,0,1
2,0,67,0,0
2,0,40,0,1
2,0,28,0,0
1,0,12,0,0
2,1,28,0,0
3,0,54,1,1
1,1,17,0,1
2,2,57,0,1
2,0,61,0,1
1,1,44,0,1
1,0,17,0,0
2,1,62,0,1
3,0,39,0,1
2,0,12,0,0
2,0,15,0,0
4,3,94,0,1
1,8,56,1,1
2,1,83,0,1
2,1,61,0,1
2,0,15,0,0
2,0,90,0,1
1,0,19,0,0
2,0,15,0,0
2,0,11,0,0
1,0,18,0,0
2,0,19,0,0
3,0,54,0,1
2,1,61,0,1
3,0,27,0,1
2,1,56,0,1
4,0,64,0,1
2,0,23,0,0
2,0,51,0,1
1,0,17,0,1
5,1,75,0,1
1,0,11,0,0
4,10,461,0,1
2,1,62,0,1
2,0,16,0,0
1,0,14,0,1
2,0,20,0,0
1,0,19,0,1
2,0,22,0,0
3,1,62,0,1
2,0,38,0,1
3,0,16,0,0
2,1,40,0,1
6,2,113,0,1
3,0,68,0,1
4,0,40,0,0
2,0,13,0,0
2,0,15,0,0
2,0,46,0,1
1,1,40,0,1
2,4,49,0,1
2,0,16,0,0
2,0,70,0,1
1,0,9,0,0
2,0,27,0,0
1,0,80,0,1
2,0,25,0,0
2,0,15,0,0
2,0,114,0,1
2,0,22,0,0
3,0,47,0,1
2,0,15,0,0
2,0,111,0,1
5,0,48,0,1
3,1,44,0,1
1,0,11,0,0
3,1,41,0,1
2,5,92,0,0
3,4,97,0,1
3,1,39,0,1
2,0,36,0,1
2,0,44,0,1
3,0,15,0,0
2,0,25,0,0
6,0,75,2,1
2,1,86,0,1
2,0,34,0,1
1,2,31,0,0
3,1,21,0,0
2,0,15,0,0
2,0,13,0,0
2,0,25,0,0
2,8,110,0,0
1,1,15,0,0
3,0,17,0,0
3,0,30,0,0
2,2,47,0,1
2,0,166,0,1
2,0,18,0,0
4,0,29,0,1
2,0,10,0,0
2,0,28,0,0
3,0,60,0,1
2,1,18,0,0
3,0,59,0,1
4,0,76,1,1
2,0,83,0,0
2,0,23,0,0
3,2,48,0,0
2,0,20,0,0
2,0,11,0,0
2,0,26,0,1
1,0,18,0,0
1,0,15,0,0
2,0,17,0,0
3,3,66,0,1
2,4,65,0,0
1,0,20,0,0
2,0,51,0,1
1,0,14,0,1
3,0,37,0,1
3,0,31,0,1
5,12,232,0,1
3,0,35,0,0
1,0,11,0,0
3,0,47,0,0
2,0,25,0,0
7,0,307,0,1
3,2,95,0,1
2,0,20,0,0
2,0,54,0,1
2,0,21,0,0
3,3,51,0,1
1,1,57,0,1
1,0,10,0,0
2,0,36,0,1
2,0,139,0,1
2,0,17,0,0
3,0,23,0,1
2,0,34,0,1
1,0,18,0,0
1,0,14,0,1
2,0,39,0,1
3,1,45,0,1
2,0,26,0,0
2,1,56,0,1
2,0,16,0,1
2,1,25,0,0
2,0,25,0,0
3,0,38,0,0
3,3,80,0,1
2,1,82,0,1
2,0,20,0,0
2,1,19,0,0
3,1,78,0,1
2,0,18,0,0
1,2,33,0,1
1,0,12,0,1
1,0,16,0,0
3,0,14,0,0
2,0,20,0,0
2,0,18,0,0
2,1,27,0,1
2,0,19,0,0
1,0,12,0,0
1,0,41,0,1
4,0,54,0,1
3,0,22,0,0
2,0,40,0,1
2,0,36,0,1
2,1,237,0,1
2,0,21,0,0
1,0,24,0,0
2,0,32,0,1
3,7,82,0,0
1,1,98,0,1
1,1,29,0,1
1,0,13,0,0
2,0,31,0,1
2,0,20,0,0
2,0,19,0,0
2,0,21,0,0
3,0,27,0,0
1,1,23,0,0
3,0,41,0,1
3,0,55,0,0
2,0,35,0,1
2,0,27,0,0
2,1,84,0,1
2,2,33,0,1
2,1,19,0,0
1,0,16,0,1
2,2,53,0,1
3,0,15,0,0
3,1,46,0,1
1,0,13,0,1
1,0,11,0,0
2,0,40,0,1
2,3,92,0,1
5,1,71,1,1
2,0,31,0,0
3,1,123,0,1
2,0,32,0,1
2,0,43,0,1
3,2,63,0,1
1,0,12,0,0
3,0,16,0,0
2,1,31,0,1
2,0,31,0,1
1,0,26,0,1
3,4,54,0,1
1,0,12,0,0
3,0,20,0,0
4,0,32,0,0
2,0,33,0,0
2,0,41,0,1
1,2,26,0,1
2,3,45,0,1
1,0,33,0,1
1,0,12,0,0
2,0,34,0,1
4,0,41,0,0
1,0,16,0,0
1,1,32,0,1
3,0,39,0,0
3,0,29,0,1
2,0,14,0,0
4,0,28,0,0
1,1,77,0,1
2,0,15,0,0
1,1,31,0,1
3,0,45,0,0
3,0,39,0,1
2,1,16,0,0
1,2,74,0,1
3,0,152,0,1
3,0,47,0,0
2,0,42,0,1
1,0,15,0,1
2,0,37,0,1
2,1,59,0,0
4,1,86,0,0
2,0,12,0,0
3,12,168,0,1
2,0,11,0,0
1,0,27,0,1
5,1,75,0,1
2,1,21,0,0
4,0,26,0,0
4,0,61,0,1
3,0,57,0,1
4,0,84,0,1
1,0,21,0,1
2,0,18,0,0
4,1,59,0,1
1,0,7,0,0
1,0,21,0,1
1,0,22,0,0
2,1,20,0,0
2,0,13,0,0
2,0,16,0,0
1,0,24,0,1
3,0,57,0,1
1,0,25,0,0
1,4,87,0,1
2,0,21,0,0
2,0,27,0,0
2,0,19,0,0
2,0,16,0,0
2,1,42,0,1
1,0,40,0,1
1,0,14,0,0
3,2,52,0,0
2,0,45,0,1
1,0,9,0,0
1,0,26,0,1
2,0,22,0,0
1,0,7,0,0
1,0,21,0,0
2,0,21,0,0
4,0,234,0,1
2,1,29,0,1
3,0,15,0,0
4,0,23,0,0
3,0,41,0,1
2,0,35,0,1
1,1,48,0,1
2,1,53,0,1
2,0,15,0,0
2,0,38,0,1
2,3,46,0,0
2,0,15,0,0
2,1,39,0,1
2,0,30,0,0
2,0,23,0,0
2,0,16,0,0
3,0,34,0,1
1,1,66,0,1
1,3,48,0,1
3,1,54,1,1
3,0,36,0,1
2,0,13,0,0
3,2,156,0,1
2,0,12,0,0
2,0,33,0,0
2,0,20,0,1
2,0,96,0,0
2,0,23,0,0
3,0,21,0,0
2,0,21,0,1
2,0,19,0,0
3,0,94,0,1
1,0,13,0,0
3,1,86,1,1
2,0,25,0,1
2,1,49,0,1
2,0,72,0,1
2,0,63,0,1
1,0,16,0,0
14,1,238,0,1
2,0,14,0,0
2,0,25,0,0
1,0,28,0,1
2,0,63,0,1
1,0,17,0,0
2,0,18,0,0
2,0,14,0,0
2,0,25,0,1
3,0,43,0,1
1,0,30,0,1
1,6,45,0,1
2,0,16,0,0
3,0,31,0,1
2,0,17,0,0
2,0,27,0,1
2,0,47,0,1
2,0,38,0,1
1,0,18,0,0
2,0,20,0,0
1,1,60,0,1
2,1,26,0,0
2,0,55,0,1
1,0,9,0,0
2,0,35,0,1
3,0,31,0,0
1,0,67,0,1
2,3,89,0,1
4,7,156,0,1
4,1,106,0,1
1,0,19,0,0
2,0,12,0,0
2,0,48,0,0
1,0,40,0,1
5,0,236,0,1
2,0,18,0,0
2,1,49,0,1
2,0,18,0,0
2,0,13,0,0
6,1,68,0,1
2,0,14,0,0
2,0,25,0,0
1,0,11,0,1
2,0,16,0,0
2,0,10,0,0
2,0,21,0,0
2,0,48,0,1
4,0,31,0,1
2,0,18,0,0
3,0,27,0,0
2,0,15,0,0
1,0,10,0,0
2,0,13,0,0
2,0,14,0,0
2,3,36,0,0
2,0,19,0,0
1,0,6,0,0
3,1,58,0,1
4,0,28,0,0
2,0,238,0,1
1,1,42,0,1
2,0,100,0,1
5,2,83,0,1
1,3,73,0,1
3,0,125,0,1
2,0,14,0,1
3,0,18,0,0
4,1,102,0,1
2,1,18,0,0
4,0,24,0,0
2,1,16,0,0
2,0,21,0,0
2,0,22,0,1
2,0,13,0,0
1,7,55,0,0
4,0,108,0,1
7,1,166,0,1
2,0,17,0,0
2,0,21,0,1
3,0,22,0,0
4,0,36,0,1
2,0,46,0,0
2,0,19,0,0
2,0,12,0,0
3,0,67,0,0
3,0,46,0,1
2,0,17,0,0
3,1,49,1,1
2,4,58,0,0
2,1,19,0,1
3,0,44,0,1
1,0,13,0,1
2,0,17,0,0
1,0,17,0,1
2,1,45,0,1
3,0,61,0,1
3,2,42,0,1
2,0,42,0,1
3,0,18,0,0
2,0,14,0,0
1,0,10,0,0
2,0,13,0,0
2,1,55,0,1
2,1,23,0,0
3,0,37,0,1
2,5,53,0,0
2,1,38,0,0
2,0,18,0,0
3,0,37,0,1
1,0,13,0,1
2,0,15,0,1
5,0,72,0,1
2,0,14,0,0
4,0,36,0,0
2,1,22,0,0
2,0,39,0,1
3,2,60,0,1
2,0,20,0,0
2,0,26,0,1
2,0,49,0,1
2,0,46,0,0
2,0,39,0,1
2,0,23,0,1
2,0,40,0,1
2,0,15,0,0
1,3,27,0,1
3,0,42,0,1
3,0,44,0,1
2,0,19,0,0
12,0,105,0,1
1,0,7,0,0
2,0,46,0,0
3,1,60,0,1
1,0,17,0,0
2,0,40,0,1
2,0,13,0,0
2,0,21,0,0
2,0,25,0,1
2,0,13,0,0
3,0,26,0,0
3,1,67,0,1
2,1,45,0,1
2,0,18,0,0
6,0,130,0,1
1,0,18,0,1
1,0,9,0,0
2,0,29,0,1
2,3,57,0,0
2,0,18,0,0
1,0,10,0,0
1,0,22,0,0
2,0,41,0,1
2,0,14,0,0
3,4,49,0,0
2,0,15,0,0
2,0,17,0,0
3,0,17,0,0
2,0,43,0,1
1,0,9,0,1
3,1,65,1,1
2,0,72,0,1
2,0,18,0,0
2,0,13,0,0
2,1,24,0,0
3,0,14,0,1
2,0,14,0,0
4,1,168,1,1
4,1,245,1,1
3,0,23,0,1
4,0,24,0,0
2,0,18,0,0
2,1,49,0,0
2,0,33,0,1
1,0,18,0,1
2,0,46,0,0
2,0,18,0,0
7,1,201,0,1
2,0,39,0,1
1,1,12,0,0
6,0,97,0,1
3,0,43,0,1
5,0,55,0,1
2,0,72,0,1
1,0,16,0,1
2,0,14,0,0
1,0,7,0,0
2,0,67,0,1
4,0,25,0,0
2,1,27,0,0
2,0,39,0,0
3,0,23,0,0
2,1,20,0,0
2,8,88,0,0
2,0,40,0,1
3,0,24,0,0
2,0,19,0,1
2,0,51,0,1
2,2,29,0,1
1,0,22,0,0
2,0,14,0,0
2,0,25,0,1
4,0,81,0,1
3,0,20,0,0
4,0,41,0,1
3,6,70,0,0
1,0,9,0,0
2,0,13,0,0
3,1,55,0,0
2,0,64,0,1
2,0,17,0,0
2,2,20,0,0
2,0,40,0,1
2,0,43,0,1
2,0,29,0,0
2,0,40,0,1
2,0,34,0,0
3,0,14,0,0
1,1,23,0,1
1,0,31,0,1
2,2,49,0,1
2,0,16,0,0
2,0,126,0,1
3,0,172,0,1
2,3,34,0,1
5,0,66,0,1
2,0,46,0,0
5,4,168,1,1
3,1,78,0,1
2,0,113,0,1
2,1,123,0,1
1,0,14,0,1
3,0,19,0,0
1,0,38,0,1
2,0,27,0,0
3,0,31,0,1
6,0,144,0,1
3,1,62,0,1
3,2,273,1,1
2,0,33,0,1
1,0,20,0,0
1,0,12,0,0
2,0,25,0,0
2,2,102,0,1
4,0,24,0,0
3,2,133,0,1
2,10,103,0,1
1,0,12,0,1
1,1,19,0,1
2,0,13,0,0
2,0,19,0,0
5,2,94,0,1
3,0,47,0,1
1,0,28,0,1
2,0,125,0,0
2,0,25,0,1
2,1,24,0,0
2,0,17,0,0
2,0,14,0,0
3,0,15,0,0
1,0,16,0,1
1,0,58,0,1
2,0,40,0,1
2,0,15,0,0
1,0,15,0,0
4,5,124,0,1
3,0,18,0,0
2,0,16,0,0
3,1,53,0,1
2,0,54,0,1
2,0,45,0,1
3,0,27,0,0
1,1,52,0,1
1,0,34,0,1
2,0,12,0,0
3,1,41,0,0
2,0,14,0,0
1,0,14,0,1
4,0,199,0,1
3,0,46,0,1
3,0,16,0,0
1,0,13,0,0
2,0,63,0,1
2,0,15,0,0
2,0,19,0,0
3,0,129,0,1
1,0,22,0,1
1,1,38,0,1
2,0,31,0,1
1,0,28,0,1
4,1,56,0,1
1,1,22,0,1
2,0,23,0,1
1,0,50,0,1
1,0,25,0,1
2,0,39,0,1
2,0,61,0,1
3,0,27,0,0
2,0,82,0,1
2,0,21,0,0
2,0,23,0,1
2,0,36,0,1
2,0,21,0,0
3,0,51,0,1
2,1,58,0,1
2,0,22,0,0
3,0,46,0,1
2,0,23,0,0
2,0,45,0,1
2,1,20,0,1
3,1,30,0,1
1,0,14,0,0
4,0,53,1,1
2,0,14,0,0
3,0,30,0,0
1,1,77,0,1
2,0,67,0,1
2,0,52,0,1
3,0,48,0,1
2,0,32,0,0
1,0,44,0,1
3,0,43,0,1
3,1,36,0,1
1,0,28,0,1
3,1,47,0,1
2,1,46,0,1
2,0,17,0,0
3,2,38,0,1
3,0,24,0,1
2,0,16,0,0
2,0,22,0,0
1,0,13,0,0
1,0,15,0,0
2,0,19,0,0
1,0,25,0,1
2,0,21,0,0
2,0,89,0,0
2,1,71,0,1
2,0,15,0,0
2,0,14,0,0
2,0,23,0,0
2,0,23,0,1
2,1,29,0,1
1,0,17,0,1
